id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
20661 1288.03 726.398 21.489 0.083 1.182 0.38 "" "" 1.556 0.087 118.71630983848532 -38.37107993113865 11.2774
20674 1687.0 3873.05 22.29 0.251 -0.108 0.293 "" "" "" "" 118.6510414842274 -37.99115054695968 14.8917
20695 3560.87 1235.44 21.355 0.063 0.951 0.133 "" "" 1.248 0.094 118.36610924592699 -38.31172184634011 9.2376
20779 2273.03 4042.05 22.237 0.212 0.004 0.261 "" "" 2.235 0.208 118.56069876498665 -37.97128330023775 14.6657
20832 1422.52 963.792 21.316 0.077 1.372 0.198 "" "" 1.304 0.093 118.69533026293402 -38.342516245136814 11.5142
21066 1861.77 1778.91 21.504 0.069 0.869 0.332 "" "" 1.495 0.092 118.62676071108073 -38.244418264534836 6.5254
21183 1254.35 4011.28 21.741 0.087 1.12 0.206 "" "" 1.914 0.104 118.71741261376476 -37.97403161256621 12.2628
21267 1254.9 751.692 21.495 0.081 1.021 0.155 "" "" 1.412 0.087 118.72137392369416 -38.36799129046666 17.3698
21281 637.604 1946.05 21.489 0.08 0.827 0.144 "" "" 0.869 0.162 118.81483319366096 -38.2230510620668 12.4489
21343 2573.15 2162.69 21.626 0.083 0.807 0.157 "" "" 1.559 0.098 118.5168722414596 -38.198711788344625 7.3604
21350 1308.96 3855.43 21.605 0.141 0.787 0.204 "" "" 1.408 0.191 118.70920689835405 -37.992919931795676 13.6185
21381 1453.88 1203.02 21.653 0.096 1.087 0.21 "" "" 1.61 0.103 118.6902100754859 -38.31363263641393 21.3885
21407 1010.7 1855.39 21.594 0.103 1.115 0.206 "" "" 1.543 0.114 118.75756258018562 -38.2343638650384 21.9996
21415 589.062 1403.27 21.499 0.074 0.778 0.145 "" "" 1.284 0.089 118.82297279590375 -38.28860609251935 6.1811
21523 824.758 2310.96 21.855 0.113 1.103 0.246 "" "" 1.87 0.123 118.7855954799661 -38.17912576144804 20.1544
21546 1785.3 2580.66 21.663 0.093 1.044 0.192 "" "" 1.602 0.105 118.63752684078919 -38.14744458329083 11.0591
21649 2587.26 2132.28 21.48 0.079 1.48 0.203 "" "" 1.347 0.109 118.5147398322795 -38.202400634876376 11.4033
21861 3154.01 915.889 21.545 0.079 1.465 0.242 "" "" 1.339 0.095 118.42908201774068 -38.34995564747625 11.7657
21873 2400.14 3350.13 21.827 0.108 -0.443 0.517 "" "" 1.617 0.121 118.54200774605364 -38.05503099737192 8.7304
21973 1341.98 3209.52 21.639 0.101 0.799 0.166 "" "" 1.234 0.125 118.7049300591948 -38.07101713569712 8.4877
22042 2610.35 2334.54 21.71 0.087 0.934 0.169 "" "" 1.451 0.113 118.51093747834864 -38.177977159616184 15.2607
22048 456.544 50.724 21.829 0.107 0.461 0.184 "" "" 1.485 0.124 118.84503323381152 -38.451950757855954 5.8553
22211 911.215 2473.43 21.746 0.101 1.045 0.213 "" "" 1.464 0.121 118.77209650379486 -38.15957174707876 14.9440
22319 2533.34 985.14 21.768 0.102 1.133 0.233 "" "" 1.45 0.122 118.52445673534075 -38.34099448236527 17.1626
22363 1869.21 1799.56 21.723 0.119 1.307 0.285 "" "" 1.374 0.137 118.62559078814661 -38.24192956050028 5.6033
22401 389.274 997.632 21.686 0.101 1.437 0.533 "" "" 1.259 0.125 118.85420420479132 -38.33744180834204 24.2650
22489 1932.6 775.977 22.141 0.158 0.943 0.277 "" "" 1.828 0.164 118.6171117427243 -38.365701879447116 12.6275
22536 819.329 3821.21 21.898 0.123 1.224 0.295 "" "" 1.509 0.13 118.78455590542852 -37.996589295738424 5.4758
22581 3190.7 2385.07 22.039 0.128 1.02 0.24 "" "" 1.66 0.136 118.42161540663275 -38.17242297955883 6.6584
22703 294.9 1094.74 21.89 0.142 0.899 0.245 "" "" 1.283 0.163 118.8685986400931 -38.325615256394336 15.5627
22759 1144.88 830.6 22.138 0.122 0.797 0.257 "" "" 1.63 0.139 118.73819734523954 -38.35834951284032 8.0664
22763 1203.52 2718.05 22.253 0.179 0.582 0.28 "" "" 1.697 0.19 118.72683559814394 -38.130285081310966 22.3217
22817 2204.98 1553.1 21.961 0.249 1.009 0.418 "" "" 1.053 0.389 118.57425439515666 -38.272037042813174 11.7919
22899 2825.39 3753.64 22.569 0.216 0.198 0.317 "" "" 1.821 0.224 118.47610233149528 -38.00666729576886 8.3017
52 3427.64 732.769 12.813 0.023 1.392 0.027 1.109 0.03 1.364 0.068 118.3872243001847 -38.37234854634657 1.0665
78 87.898 3437.22 13.827 0.077 0.639 0.095 0.462 0.064 0.813 0.12 118.897528532104 -38.04230204823997 1.1778
7525 3992.76 70.094 19.294 0.046 0.842 0.061 0.473 0.095 1.112 0.052 118.30112989450822 -38.452978981607885 1.6916
181 3432.56 52.249 14.634 0.045 0.5 0.058 0.378 0.05 0.662 0.058 118.38731227373636 -38.45460199789784 0.2002
303 3100.44 3511.79 15.143 0.03 0.785 0.035 0.438 0.028 0.944 0.046 118.4340991117057 -38.03615975177947 1.3382
376 239.061 618.452 15.218 0.033 0.864 0.046 0.67 0.051 1.001 0.049 118.87777800815115 -38.38312700203362 0.5900
430 2996.67 988.469 15.566 0.016 0.83 0.02 0.185 0.025 0.987 0.042 118.4531912339205 -38.341033595721214 0.3006
708 805.287 3868.09 15.982 0.023 0.964 0.03 0.474 0.03 1.184 0.037 118.78665741295718 -37.99090992277401 1.6697
762 437.987 3696.67 15.809 0.032 1.187 0.04 1.352 0.046 1.25 0.054 118.8433618882253 -38.01127806105149 1.2018
827 2544.86 1357.11 16.321 0.026 0.687 0.032 0.388 0.03 0.912 0.035 118.52222322846184 -38.296048554133534 0.3570
836 3623.08 743.005 16.2 0.016 0.958 0.021 0.37 0.031 1.058 0.039 118.35715241028576 -38.3712976222178 0.2195
929 3123.0 3902.73 16.316 0.018 0.987 0.023 0.27 0.032 1.117 0.04 118.43014407771742 -37.988931597156906 0.8245
1080 172.492 4048.59 16.595 0.04 1.462 0.068 -0.776 0.073 1.521 0.067 118.88375890166512 -37.968491468266436 2.4458
1107 118.288 25.401 16.009 0.034 2.937 0.13 -0.693 0.143 1.184 0.047 118.8970893255823 -38.45468904618607 2.0705
1120 502.337 444.68 16.523 0.031 0.764 0.043 0.672 0.052 0.922 0.039 118.83750115992825 -38.40438022097411 0.5290
1239 3617.14 201.001 16.366 0.029 1.417 0.036 1.001 0.043 1.658 0.045 118.35873874998393 -38.43679945530861 1.5103
1514 3782.34 779.7 16.586 0.016 1.565 0.023 1.184 0.04 1.793 0.038 118.33261225756215 -38.36701434755941 1.2995
1544 266.865 2319.78 17.041 0.032 0.765 0.042 0.413 0.052 1.051 0.044 118.87138993912059 -38.177528200201564 0.2955
1559 25.916 2630.41 16.582 0.038 1.393 0.051 1.244 0.057 1.579 0.07 118.90806296379789 -38.139755372041485 1.4377
1600 494.477 3483.55 16.399 0.028 1.726 0.035 1.476 0.041 1.981 0.051 118.83493810917724 -38.03708991771468 1.0822
1661 3158.31 3991.22 17.253 0.02 0.744 0.027 -0.058 0.037 0.949 0.042 118.4246034705726 -37.97827019400584 0.9081
1748 997.655 412.719 17.054 0.03 1.04 0.041 0.56 0.052 1.298 0.039 118.76135962323892 -38.408715019863116 0.3961
1750 3367.96 1303.98 16.856 0.018 1.35 0.025 0.951 0.034 1.484 0.033 118.39569423598347 -38.30325418444601 0.7192
1898 2762.33 89.253 16.958 0.029 1.416 0.039 0.843 0.044 1.564 0.041 118.49034947531052 -38.449491037248315 0.5695
1940 4089.19 131.385 17.133 0.029 1.059 0.038 1.189 0.052 1.227 0.039 118.28622263127878 -38.44566312948287 2.3864
1965 34.907 1327.9 17.199 0.038 0.98 0.056 1.036 0.08 1.261 0.052 118.9082968400832 -38.29718743438182 1.0042
2018 3977.77 4026.0 17.301 0.014 1.054 0.025 0.151 0.032 1.179 0.025 118.29852520303322 -37.97484740928036 1.5205
2038 261.083 3065.67 17.01 0.032 1.404 0.04 1.112 0.048 1.695 0.05 118.87135340416559 -38.087373201878925 1.6001
2058 3770.63 41.715 17.254 0.033 1.097 0.043 0.71 0.065 1.292 0.044 118.33532929607013 -38.456197268199034 1.8471
2320 4024.62 3946.11 17.41 0.015 1.159 0.024 0.471 0.033 1.237 0.025 118.29141871207804 -37.98454768453457 2.1189
2332 3663.7 354.699 17.527 0.03 0.98 0.037 0.297 0.048 1.215 0.043 118.35138692514417 -38.41826762530999 1.0545
2613 4065.99 301.889 17.668 0.027 0.961 0.037 0.444 0.051 1.298 0.039 118.28957921730009 -38.425033631281124 2.5600
2615 3683.66 3957.25 17.71 0.016 0.818 0.026 0.245 0.034 1.017 0.026 118.34384542713912 -37.982876418481254 1.4009
2640 94.333 3601.94 17.773 0.046 0.858 0.056 0.326 0.051 0.883 0.076 118.89633435666921 -38.022399850056075 1.6980
2739 3941.44 258.008 17.649 0.028 1.075 0.039 0.68 0.049 1.328 0.043 118.3087898004611 -38.43021848944794 1.9976
3154 3649.47 3763.69 17.76 0.017 1.391 0.026 0.752 0.046 1.45 0.028 118.34934419147753 -38.006237821364515 1.1905
3577 3893.82 3345.78 18.17 0.015 0.83 0.026 0.277 0.044 0.924 0.03 118.31228124333083 -38.05697992682425 1.0329
3962 391.107 1937.4 18.251 0.032 1.151 0.044 0.737 0.078 1.503 0.041 118.85275581549546 -38.223861652420815 0.1566
17473 2333.36 1485.58 20.79 0.031 1.828 0.16 "" "" 1.219 0.055 118.55459302231353 -38.28031994151962 4.0834
20833 712.024 632.028 21.494 0.103 2.366 0.608 "" "" 1.573 0.108 118.80501820716945 -38.38193682449858 2.8391
4970 3985.37 303.881 18.647 0.028 0.979 0.041 0.535 0.073 1.273 0.042 118.30197631224273 -38.424716059994225 4.0051
14475 122.265 1335.46 20.614 0.08 1.609 0.202 "" "" 1.656 0.087 118.89485156682846 -38.29635695525623 3.6635
15465 4064.97 295.852 20.608 0.056 1.092 0.098 "" "" 1.421 0.069 118.28974358928664 -38.425762301148296 4.7395
15958 4058.86 633.158 21.034 0.071 1.669 0.489 "" "" 2.026 0.079 118.29026464868124 -38.38498912293209 4.8557
