EDR3Name_1 _x_1 _y_1 RA_ICRS_1 DE_ICRS_1 Plx_1 e_Plx_1 pmRA_1 e_pmRA_1 pmDE_1 e_pmDE_1 Gmag_1 e_Gmag_1 BP-RP_1 e_BP-RP V eV BV eBV UB eUB VI eVI probs_final membs_select d_arcsec _r _x_2 _y_2 _p EDR3Name_2 RA_ICRS_2 e_RA_ICRS DE_ICRS_2 e_DE_ICRS Source SolID RandomI Epoch Plx_2 e_Plx_2 RPlx PM pmRA_2 e_pmRA_2 pmDE_2 e_pmDE_2 RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag_2 e_Gmag_2 o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP_2 BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000
"Gaia EDR3 5597788901615925888" -0.072314 0.041507 119.63927898638 -28.53320113407 0.0925 0.189 -2.438 0.148 2.982 0.176 18.847084 0.003313 1.516697 0.03445912976266232 19.321 0.015 1.154 0.027 0.4 0.045 1.48 0.021 1.0 1 0.0000 0.071746 -0.060503 0.038560 302.5 "Gaia EDR3 5597788901615925888" 119.63927898638 0.1086 -28.53320113407 0.1381 5597788901615925888 1636042515805110273 142010496 2016.0 0.0925 0.1890 0.4892 3.852 -2.438 0.148 2.982 0.176 0.0946 -0.0900 -0.1471 0.0555 0.2530 0.0949 -0.0492 0.2312 -0.1734 0.0491 463 0 462 1 0.4773 491.03 0.267 0.34 31 0 1.411 "" "" "" "" "" "" "" 54 25 0.24467 61 23 0 0.015 82 0 0 1.015 0.2 0.27 0.055 0.4 -105.887 -78.696 40.719 19.657 0 451 544.6 0.923 590.095 18.847084 0.003313 50 208.4 5.969 34.919 19.541107 0.031218 46 489.1 6.348 77.047 18.024410 0.014590 0 0 0 0 0 1.281 1.516697 0.694023 0.822674 "" "" 0 "" "" "" 245.6691286572 0.4537003765 130.3960589847 -47.9011931450 73761196392290441 "" 43418621 "" 18.847084 0.003313 544.6 0.009 119.63929131771 2.3893 -28.53321438915 2.8185 0.0416
"Gaia EDR3 5597788691156847488" -0.02735 0.032192 119.69045597994 -28.54253800924 0.1366 0.0388 -2.475 0.033 2.894 0.037 16.320845 0.002788 0.842149 0.007222782012493524 16.491 0.012 0.572 0.017 0.101 0.018 0.746 0.016 1.0 1 0.0000 0.033113 -0.015540 0.029240 332.0 "Gaia EDR3 5597788691156847488" 119.69045597994 0.0245 -28.54253800924 0.0288 5597788691156847488 1636042515805110273 651410590 2016.0 0.1366 0.0388 3.5173 3.808 -2.475 0.033 2.894 0.037 0.0778 -0.1572 -0.0932 0.0922 0.1344 0.1032 -0.0945 0.1832 -0.0848 0.1286 522 0 522 0 0.4979 555.10 0.000 1.8e-15 31 0 1.552 "" "" "" "" "" "" "" 60 27 0.052859 67 27 0 0.0088 75 0 0 1.015 0.12 0.24 0.034 0.35 -126.790 -71.947 5.811 21.406 0 514 5580 2.183 2555.536 16.320845 0.002788 65 3013 12.55 240.170 16.641080 0.005312 62 3798 10.88 349.166 15.798932 0.004894 0 3 0 3 0 1.221 0.842149 0.320236 0.521913 "" "" 0 "" "" "" 245.7006222106 0.4871177068 130.4642512727 -47.8969164495 73741196904679255 "" 43418567 "" 16.320845 0.002788 5580 0.018 119.69046850360 0.5232 -28.54255087285 0.6018 0.1182
"Gaia EDR3 5597788248789911808" 0.008072 0.023426 119.73078015918 -28.55130655966 0.2994 0.043 -2.313 0.035 2.999 0.04 16.540909 0.002793 0.792034 0.006163101816455736 16.692 0.011 0.555 0.016 0.196 0.017 0.679 0.016 1.0 1 0.0000 0.028536 0.019881 0.020470 44.2 "Gaia EDR3 5597788248789911808" 119.73078015918 0.0262 -28.55130655966 0.0326 5597788248789911808 1636042515805110273 918853745 2016.0 0.2994 0.0430 6.9561 3.787 -2.313 0.035 2.999 0.040 0.1339 -0.0162 -0.0951 0.0035 0.2003 0.0521 -0.1502 0.2186 -0.0219 0.0618 521 0 519 2 0.5730 553.75 0.000 0 31 0 1.562 "" "" "" "" "" "" "" 60 28 0.055774 66 27 0 0.01 80 0 0 1.017 0.058 0.24 0.064 0.37 -100.536 -72.456 37.662 22.198 0 537 4556 1.911 2384.104 16.540909 0.002793 56 2482 7.079 350.619 16.851522 0.004168 54 2988 6.922 431.664 16.059488 0.004540 0 1 0 2 0 1.201 0.792034 0.310614 0.481421 "" "" 0 "" "" "" 245.7266483084 0.5126967188 130.5185918155 -47.8948820362 73731197307918726 "" 43422662 "" 16.540909 0.002793 4556 0.002 119.73079186339 0.5666 -28.55131988720 0.6443 0.0584
"Gaia EDR3 5597788248789911424" 0.013593 0.016314 119.73706607154 -28.55841793021 0.1932 0.0149 -2.234 0.012 3.025 0.014 11.491904 0.002774 0.562245 0.004730608946002618 11.642 0.011 0.385 0.016 -0.514 0.015 0.472 0.014 1.0 1 0.0000 0.028699 0.025401 0.013358 62.3 "Gaia EDR3 5597788248789911424" 119.73706607154 0.0091 -28.55841793021 0.0115 5597788248789911424 1636042515805110273 923325670 2016.0 0.1932 0.0149 12.9485 3.760 -2.234 0.012 3.025 0.014 0.1184 -0.0270 -0.0604 -0.0140 0.1274 0.0197 -0.1556 0.1914 0.0031 0.0376 557 557 550 7 2.2420 2339.66 0.134 39 31 0 1.625 "" "" "" "" "" "" "" 64 28 0.020089 69 27 1 0.0078 82 0 0 1.068 "" "" "" "" "" "" "" "" 0 560 4.766e+05 139.3 3420.760 11.491904 0.002774 65 2.868e+05 126.7 2264.217 11.694629 0.002831 64 2.794e+05 73.97 3777.091 11.132383 0.003790 0 0 0 0 0 1.188 0.562245 0.202724 0.359521 "" "" 0 "" "" "" 245.7355987390 0.5136726717 130.5295833982 -47.9000538891 73721197375069861 "" 43422648 "" 11.491904 0.002774 4.766e+05 0.005 119.73707737486 0.1981 -28.55843137304 0.2329 0.0371
"Gaia EDR3 5597787630316598272" -0.008433 -0.017514 119.7119857408 -28.59224698222 0.2814 0.2239 -2.296 0.178 2.825 0.187 19.15944 0.003625 1.784533 0.05302712344640241 19.758 0.016 1.431 0.03 0.522 0.084 1.677 0.023 1.0 1 0.0000 0.020744 0.003371 -0.020468 170.6 "Gaia EDR3 5597787630316598272" 119.71198574080 0.1319 -28.59224698222 0.1613 5597787630316598272 1636042515805110273 446823124 2016.0 0.2814 0.2239 1.2570 3.641 -2.296 0.178 2.825 0.187 0.1772 0.0453 -0.1696 -0.1386 0.2763 -0.0971 -0.1626 0.1357 -0.1681 0.0992 468 0 467 1 0.3140 496.97 0.233 0.21 95 0 "" 1.3658 0.0434 -0.137 -0.065 0.083 -0.042 -0.001 55 23 0.27055 59 59 0 0.016 1.6e+02 0 0 1.010 0.11 0.24 0.044 0.47 -99.598 -77.140 -56.282 20.510 0 486 408.5 0.8861 461.003 19.159440 0.003625 35 131.3 6.013 21.832 20.043049 0.049810 31 394.2 6.46 61.022 18.258516 0.018189 0 0 0 2 0 1.287 1.784533 0.883610 0.900923 "" "" 0 "" "" "" 245.7528726331 0.4771877137 130.5130293670 -47.9388667534 73681197119789588 "" 43422003 "" 19.154210 0.003617 410.5 -0.019 119.71199736463 2.8680 -28.59225953960 3.0180 0.1092
"Gaia EDR3 5597787630314634624" -6.9e-05 -0.017483 119.721511948 -28.59221616157 0.2042 0.1129 -2.322 0.091 2.777 0.103 18.113035 0.002949 1.380638 0.018437406813323832 18.447 0.018 1.118 0.031 0.277 0.04 1.278 0.021 1.0 1 0.0000 0.023568 0.011736 -0.020438 150.1 "Gaia EDR3 5597787630314634624" 119.72151194800 0.0666 -28.59221616157 0.0826 5597787630314634624 1636042515805110273 711854929 2016.0 0.2042 0.1129 1.8094 3.620 -2.322 0.091 2.777 0.103 0.1072 -0.0405 -0.1184 -0.0112 0.2541 0.0557 -0.1429 0.2595 -0.0616 -0.0250 508 0 505 3 1.8721 585.62 0.287 1.1 31 0 1.435 "" "" "" "" "" "" "" 59 25 0.14363 62 25 0 0.029 1.6e+02 0 0 1.059 0.097 0.23 0.0091 0.38 -144.551 -75.282 -24.376 22.862 0 528 1071 1.038 1032.182 18.113035 0.002949 57 440 6.622 66.446 18.729944 0.016577 54 910.8 5.983 152.242 17.349306 0.008071 0 0 0 0 0 1.261 1.380638 0.616909 0.763729 "" "" 0 "" "" "" 245.7572287375 0.4843285071 130.5249481803 -47.9363753858 73681197215239633 "" 43422026 "" 18.113035 0.002949 1071 0.005 119.72152370174 1.4619 -28.59222850515 1.6617 -0.0266
"Gaia EDR3 5597785014664669952" 0.035967 -0.004221 119.76254781399 -28.57894769111 0.2133 0.0821 -2.401 0.068 3.057 0.081 17.668272 0.002875 1.104876 0.012341759396455597 17.956 0.011 0.777 0.014 0.415 0.017 1.008 0.016 1.0 1 0.0000 0.048310 0.047773 -0.007180 98.5 "Gaia EDR3 5597785014664669952" 119.76254781399 0.0505 -28.57894769111 0.0644 5597785014664669952 1636042515805110273 958509763 2016.0 0.2133 0.0821 2.5984 3.887 -2.401 0.068 3.057 0.081 0.1835 -0.0817 -0.2594 -0.0483 0.1196 -0.0197 -0.2847 0.2094 -0.0258 0.1130 498 0 496 2 0.9714 543.35 0.000 1.8e-15 31 0 1.495 "" "" "" "" "" "" "" 58 27 0.1157 64 29 0 0.0091 39 0 0 1.030 0.058 0.28 0.023 0.39 -96.093 -71.929 -14.641 23.464 0 506 1613 1.217 1325.198 17.668272 0.002875 55 758.4 6.777 111.908 18.138746 0.010095 56 1218 6.743 180.627 17.033870 0.007100 0 1 0 1 0 1.225 1.104876 0.470474 0.634401 "" "" 0 "" "" "" 245.7648135851 0.5219709935 130.5705059047 -47.9130839304 73701197625555540 "" 43422152 "" 17.668272 0.002875 1613 -0.002 119.76255996401 1.1059 -28.57896127750 1.3165 0.1134
"Gaia EDR3 5597782991750357248" -0.005899 -0.065709 119.71486892451 -28.64044193263 0.108 0.0182 -2.231 0.016 3.004 0.017 14.451716 0.002767 2.142715 0.004863796253956368 15.313 0.008 1.864 0.012 1.293 0.014 2.075 0.012 0.99 1 0.0000 0.068916 0.005900 -0.068663 175.1 "Gaia EDR3 5597782991750357248" 119.71486892451 0.0113 -28.64044193263 0.0137 5597782991750357248 1636042515805110273 314685998 2016.0 0.1080 0.0182 5.9199 3.742 -2.231 0.016 3.004 0.017 0.0896 -0.0497 -0.1547 -0.0011 0.2038 0.0566 -0.2782 0.2760 -0.1679 -0.0113 498 0 495 3 2.4750 550.71 0.052 1.3 31 0 1.323 "" "" "" "" "" "" "" 58 26 0.023741 61 26 0 0.013 1.7e+02 0 0 1.079 0.076 0.19 0.097 0.27 -168.193 -72.499 -19.407 21.824 0 516 3.121e+04 7.155 4361.957 14.451716 0.002767 60 8158 8.615 946.958 15.559558 0.003017 55 3.407e+04 16.21 2101.732 13.416842 0.003815 0 1 0 0 0 1.353 2.142715 1.107841 1.034874 "" "" 0 "" "" "" 245.7952518886 0.4540949331 130.5378328362 -47.9841800613 73631197148651817 "" 43421763 "" 14.451716 0.002767 3.121e+04 -0.002 119.71488022461 0.2587 -28.64045528169 0.2696 -0.0136
"Gaia EDR3 5597787561595527168" 0.004877 -0.029087 119.7271456379 -28.60382005818 0.1595 0.0151 -2.233 0.013 2.814 0.014 14.080236 0.002768 0.596803 0.004887151522103648 14.245 0.011 0.394 0.015 -0.349 0.012 0.533 0.015 1.0 1 0.0000 0.036124 0.016680 -0.032043 152.5 "Gaia EDR3 5597787561595527168" 119.72714563790 0.0091 -28.60382005818 0.0115 5597787561595527168 1636042515805110273 230220421 2016.0 0.1595 0.0151 10.5441 3.593 -2.233 0.013 2.814 0.014 0.1333 0.0009 -0.0916 -0.0779 0.0691 -0.0538 -0.1924 0.2629 -0.0941 0.0145 485 0 483 2 0.5650 509.45 0.000 0 31 0 1.614 "" "" "" "" "" "" "" 56 28 0.019464 60 24 0 0.011 13 0 0 1.018 0.12 0.24 0.067 0.31 -92.616 -75.086 -42.111 22.288 0 504 4.394e+04 10.65 4124.844 14.080236 0.002768 51 2.606e+04 29.37 887.555 14.298424 0.003047 53 2.621e+04 13.65 1919.643 13.701621 0.003821 1 2 0 2 0 1.190 0.596803 0.218188 0.378614 "" "" 0 "" "" "" 245.7697044168 0.4824615400 130.5371046558 -47.9460086538 73671197271315761 "" 43421861 "" 14.080236 0.002768 4.394e+04 0.005 119.72715694407 0.2029 -28.60383256451 0.2248 0.0207
"Gaia EDR3 5597788759876350464" -0.03528 0.040807 119.68143281249 -28.5339206245 0.1898 0.0745 -2.471 0.065 3.0 0.074 17.633144 0.002858 1.441336 0.011469009765450545 18.041 0.016 1.057 0.024 0.319 0.026 1.337 0.023 1.0 1 0.0000 0.044540 -0.023469 0.037856 328.2 "Gaia EDR3 5597788759876350464" 119.68143281249 0.0478 -28.53392062450 0.0556 5597788759876350464 1636042515805110273 1370015746 2016.0 0.1898 0.0745 2.5454 3.887 -2.471 0.065 3.000 0.074 0.1606 -0.0233 -0.0578 0.0623 0.0675 0.0711 -0.0643 0.1494 -0.1125 0.1562 534 0 531 3 -0.2238 541.24 0.000 3.5e-15 31 0 1.431 "" "" "" "" "" "" "" 61 27 0.10535 67 26 0 0.0038 69 0 0 0.992 0.12 0.23 0.031 0.33 -116.068 -69.561 -20.852 21.814 0 556 1666 1.164 1431.329 17.633144 0.002858 63 660.2 5.579 118.343 18.289380 0.009589 59 1445 6.696 215.831 16.848043 0.006292 0 3 0 1 0 1.264 1.441336 0.656235 0.785101 "" "" 0 "" "" "" 245.6891293885 0.4848774729 130.4491748414 -47.8910083305 73751196814389571 "" 43418699 "" 17.633144 0.002858 1666 0.000 119.68144531468 1.0466 -28.53393395914 1.1852 0.1492
"Gaia EDR3 5600791766648396160" -0.098625 0.08458 119.60937559817 -28.49010710537 0.2165 0.1112 -2.284 0.094 2.785 0.109 18.111605 0.00298 1.240774 0.013961310003004733 18.466 0.013 0.869 0.017 "" "" 1.136 0.018 0.99 1 0.0000 0.119165 -0.086810 0.081636 313.2 "Gaia EDR3 5600791766648396160" 119.60937559817 0.0675 -28.49010710537 0.0812 5600791766648396160 1636042515805110273 1432312844 2016.0 0.2165 0.1112 1.9471 3.601 -2.284 0.094 2.785 0.109 0.2044 -0.0125 -0.0128 0.1141 0.1612 0.1447 -0.0659 0.1714 -0.2563 0.1553 466 0 466 0 0.5360 497.60 0.000 0 31 0 1.466 "" "" "" "" "" "" "" 53 25 0.15534 58 22 0 0.012 1.2e+02 0 0 1.017 0.046 0.28 0.039 0.37 -95.693 -65.153 32.299 19.457 0 484 1072 1.12 957.376 18.111605 0.002980 52 470.3 4.566 103.006 18.657507 0.010904 51 856 6.195 138.177 17.416733 0.008719 0 2 0 2 0 1.237 1.240774 0.545902 0.694872 "" "" 0 "" "" "" 245.6186539497 0.4538560826 130.3397581513 -47.8676972344 73811196094372183 "" 44645141 "" 18.111605 0.002980 1072 -0.004 119.60938714749 1.5002 -28.49011948183 1.7450 0.1430
"Gaia EDR3 5597789004704175616" -0.054092 0.048314 119.6600238079 -28.5264048728 0.094 0.0728 -2.418 0.062 3.024 0.072 17.530733 0.002848 1.068342 0.010476750736750398 17.76 0.012 0.773 0.017 0.447 0.02 0.981 0.018 1.0 1 0.0000 0.062013 -0.042280 0.045365 317.0 "Gaia EDR3 5597789004704175616" 119.66002380790 0.0454 -28.52640487280 0.0556 5597789004704175616 1636042515805110273 299231152 2016.0 0.0940 0.0728 1.2912 3.872 -2.418 0.062 3.024 0.072 0.1647 -0.0443 -0.0658 0.0580 -0.0387 0.0460 -0.1926 0.1792 -0.1352 0.1560 515 0 514 1 0.9590 562.04 0.000 0 31 0 1.496 "" "" "" "" "" "" "" 59 27 0.10276 66 26 0 0.0076 72 0 0 1.030 0.14 0.25 0.078 0.32 -96.969 -69.805 -20.470 21.890 0 538 1831 1.217 1504.911 17.530733 0.002848 54 884 6.464 136.762 17.972424 0.008415 54 1372 6.278 218.621 16.904081 0.006241 0 3 0 1 0 1.233 1.068342 0.441690 0.626652 "" "" 0 "" "" "" 245.6728775769 0.4727873813 130.4190699175 -47.8893471734 73761196600348620 "" 43418687 "" 17.530733 0.002848 1831 0.009 119.66003604000 0.9898 -28.52641831431 1.1631 0.1493
"Gaia EDR3 5597788072681502080" 0.017224 0.01795 119.74119957087 -28.55678196204 0.1188 0.0827 -2.367 0.068 2.784 0.079 17.768543 0.002882 1.159161 0.011800901363878947 18.047 0.009 0.829 0.013 0.41 0.02 1.042 0.017 1.0 1 0.0000 0.032675 0.029032 0.014993 62.7 "Gaia EDR3 5597788072681502080" 119.74119957087 0.0507 -28.55678196204 0.0625 5597788072681502080 1636042515805110273 759214680 2016.0 0.1188 0.0827 1.4358 3.654 -2.367 0.068 2.784 0.079 0.1124 -0.0079 -0.1280 -0.0394 0.2158 0.0070 -0.1271 0.2085 0.0042 0.0099 528 0 524 4 0.1018 544.01 0.000 0 31 0 1.482 "" "" "" "" "" "" "" 61 27 0.10914 67 26 0 0.016 75 0 0 1.003 0.12 0.23 0.029 0.35 -115.306 -77.909 50.577 22.773 0 533 1471 1.144 1285.798 17.768543 0.002882 62 671.5 5.246 128.016 18.270882 0.008928 58 1134 7.024 161.385 17.111721 0.007717 0 0 0 2 0 1.227 1.159161 0.502338 0.656822 "" "" 0 "" "" "" 245.7361081087 0.5176221337 130.5340406363 -47.8974218544 73731197412132135 "" 43422726 "" 17.768543 0.002882 1471 -0.005 119.74121154848 1.1014 -28.55679433628 1.2676 0.0115
"Gaia EDR3 5597788454948335360" 0.013767 0.057161 119.73725821977 -28.51757116747 0.1915 0.1 -2.229 0.083 2.816 0.094 17.927479 0.002929 1.386221 0.01537973835928297 18.323 0.018 1.071 0.026 0.485 0.031 1.278 0.023 1.0 1 0.0000 0.059937 0.025580 0.054205 25.3 "Gaia EDR3 5597788454948335360" 119.73725821977 0.0599 -28.51757116747 0.0733 5597788454948335360 1636042515805110273 1314833002 2016.0 0.1915 0.1000 1.9152 3.592 -2.229 0.083 2.816 0.094 0.0921 -0.0520 -0.0927 0.0733 0.1785 0.1045 -0.1227 0.2092 -0.1611 0.0792 495 0 491 4 0.9427 538.27 0.238 0.94 31 0 1.435 "" "" "" "" "" "" "" 57 26 0.13238 65 26 0 0.0042 90 0 0 1.030 0.14 0.23 0.0072 0.35 -100.914 -76.594 42.624 19.531 0 524 1270 1.163 1092.356 17.927479 0.002929 57 519.4 6.287 82.610 18.549755 0.013436 59 1081 6.43 168.076 17.163534 0.007484 0 1 0 1 0 1.260 1.386221 0.622276 0.763945 "" "" 0 "" "" "" 245.7008970034 0.5352220794 130.5119067919 -47.8609650450 73771197372789207 "" 43422858 "" 17.927479 0.002929 1270 0.003 119.73726949679 1.3311 -28.51758368495 1.5209 0.0702
"Gaia EDR3 5597787626009655424" -0.002547 -0.003969 119.71868946327 -28.57870211113 0.1703 0.2749 -2.493 0.22 2.914 0.23 19.502415 0.004201 1.972118 0.06514068984897228 20.061 0.019 1.466 0.044 "" "" 1.84 0.027 1.0 1 0.0000 0.011561 0.009258 -0.006924 126.8 "Gaia EDR3 5597787626009655424" 119.71868946327 0.1625 -28.57870211113 0.1972 5597787626009655424 1636042515805110273 1036169347 2016.0 0.1703 0.2749 0.6196 3.835 -2.493 0.220 2.914 0.230 0.2037 0.1430 -0.1670 -0.1344 0.2882 -0.0642 -0.1697 0.1489 -0.2082 0.1221 489 0 485 4 -0.7088 483.65 0.000 0 95 0 "" 1.3424 0.0534 -0.075 -0.063 0.031 -0.066 -0.021 57 25 0.33685 60 25 0 0.023 47 0 0 0.976 0.063 0.26 0.066 0.43 -95.181 -77.046 -51.493 20.152 0 489 297.8 0.8698 342.424 19.502415 0.004201 54 83.28 4.825 17.263 20.537151 0.062957 56 297.3 4.461 66.642 18.565033 0.016725 0 0 0 1 0 1.278 1.972118 1.034737 0.937382 "" "" 0 "" "" "" 245.7444190050 0.4892978940 130.5154768868 -47.9241893560 73701197187485844 "" "" "" 19.494081 0.004182 300.1 -0.053 119.71870208288 3.5550 -28.57871506204 3.7201 0.1298
"Gaia EDR3 5597787011839366400" -0.069715 -0.02368 119.6421882796 -28.59839024414 0.2095 0.0345 -2.286 0.031 3.068 0.033 16.057888 0.002783 0.738972 0.005811775976412029 16.191 0.006 0.554 0.012 0.297 0.014 0.613 0.009 0.99 1 0.0000 0.063739 -0.057911 -0.026627 245.3 "Gaia EDR3 5597787011839366400" 119.64218827960 0.0214 -28.59839024414 0.0253 5597787011839366400 1636042515805110273 1080310653 2016.0 0.2095 0.0345 6.0639 3.825 -2.286 0.031 3.068 0.033 0.0660 -0.1413 -0.1184 0.1117 0.0890 0.1114 -0.1749 0.2143 -0.2074 0.0629 511 0 507 4 -0.9285 493.08 0.000 0 31 0 1.572 "" "" "" "" "" "" "" 59 26 0.046229 62 25 0 0.0064 1.8e+02 1 0 0.970 0.083 0.2 0.09 0.32 -118.873 -74.192 -19.218 18.028 0 523 7109 2.546 2792.596 16.057888 0.002783 58 3941 10.61 371.272 16.349556 0.004042 60 4518 7.396 610.847 15.610584 0.004176 0 1 0 3 0 1.190 0.738972 0.291668 0.447304 "" "" 0 "" "" "" 245.7260159949 0.4217602983 130.4282717128 -47.9627587705 73681196421962230 "" 43417908 "" 16.057888 0.002783 7109 -0.005 119.64219984962 0.4931 -28.59840387780 0.5296 0.0520
"Gaia EDR3 5597789004695127424" -0.065766 0.054668 119.64674106591 -28.52004509978 0.3263 0.0902 -2.304 0.096 2.881 0.088 17.525875 0.002921 1.263775 0.044641006093053055 17.602 0.026 0.963 0.042 0.395 0.051 "" "" 0.99 1 0.0000 0.074739 -0.053954 0.051720 313.8 "Gaia EDR3 5597789004695127424" 119.64674106591 0.0629 -28.52004509978 0.0771 5597789004695127424 1636042515805110273 1049459402 2016.0 0.3263 0.0902 3.6198 3.688 -2.304 0.096 2.881 0.088 0.4030 0.0718 0.3834 0.2457 0.0171 0.3052 0.0741 0.2974 -0.1598 0.2790 384 0 372 12 0.8877 403.39 0.196 0.75 95 0 "" 1.4778 0.0186 -0.024 0.029 0.141 -0.060 -0.065 44 22 0.14988 48 23 0 0.052 30 0 0 1.032 0.098 0.4 0.11 0.1 -54.320 -65.210 5.025 18.840 0 386 1839 1.643 1119.129 17.525875 0.002921 29 940.7 26.78 35.131 17.904928 0.031031 27 1749 51.33 34.069 16.641153 0.032092 0 1 1 1 0 1.462 1.263775 0.379053 0.884722 "" "" 0 "" "" "" 245.6613493973 0.4661723984 130.3996493441 -47.8866924912 73771196466886244 "" "" "" 17.527422 0.002922 1836 0.219 119.64675271861 1.5126 -28.52005790228 1.4068 0.2577
"Gaia EDR3 5597787458516321024" 0.001035 -0.038369 119.72276856695 -28.61310179089 0.2782 0.0513 -2.327 0.043 3.047 0.047 16.764322 0.002805 0.928892 0.006784770961498995 16.986 0.01 0.619 0.014 0.293 0.015 0.828 0.014 1.0 1 0.0000 0.043272 0.012836 -0.041324 162.7 "Gaia EDR3 5597787458516321024" 119.72276856695 0.0307 -28.61310179089 0.0394 5597787458516321024 1636042515805110273 1696130019 2016.0 0.2782 0.0513 5.4251 3.834 -2.327 0.043 3.047 0.047 0.0824 -0.1308 -0.1941 -0.0207 0.2122 0.0326 -0.2878 0.2657 -0.1096 -0.0123 488 9 486 2 -0.2862 490.83 0.000 0 31 0 1.533 "" "" "" "" "" "" "" 57 27 0.06738 61 28 0 0.013 1.8e+02 0 0 0.990 "" "" "" "" "" "" "" "" 0 502 3709 1.789 2072.920 16.764322 0.002805 57 1910 6.817 280.255 17.135744 0.004774 58 2609 7.193 362.656 16.206852 0.004821 0 3 0 2 0 1.219 0.928892 0.371422 0.557470 "" "" 0 "" "" "" 245.7755967852 0.4743252508 130.5357026644 -47.9560104063 73661197227764530 "" 43421855 "" 16.764322 0.002805 3709 0.008 119.72278034936 0.7004 -28.61311533471 0.7715 -0.0126
"Gaia EDR3 5597784434859345664" 0.011315 -0.056378 119.73448102834 -28.63111110834 0.2575 0.0488 -2.211 0.041 2.867 0.043 16.573727 0.002794 0.820248 0.006762065143134899 16.765 0.009 0.572 0.013 0.242 0.014 0.709 0.013 1.0 1 0.0000 0.063678 0.023114 -0.059335 158.7 "Gaia EDR3 5597784434859345664" 119.73448102834 0.0287 -28.63111110834 0.0362 5597784434859345664 1636042515805110273 245269349 2016.0 0.2575 0.0488 5.2717 3.621 -2.211 0.041 2.867 0.043 0.0111 -0.0930 -0.1768 0.0023 0.2918 0.0859 -0.2169 0.3049 -0.0872 -0.0414 459 0 459 0 -0.1197 468.17 0.000 0 31 0 1.555 "" "" "" "" "" "" "" 54 27 0.061401 58 25 0 0.01 1.8e+02 0 0 0.995 0.056 0.2 0.038 0.33 -146.365 -83.333 -26.079 18.914 0 482 4420 1.894 2334.058 16.573727 0.002794 55 2385 8.541 279.222 16.894920 0.004786 56 2946 7.926 371.712 16.074673 0.004777 0 2 0 1 0 1.206 0.820248 0.321194 0.499054 "" "" 0 "" "" "" 245.7963236997 0.4736451451 130.5582982119 -47.9701919326 73641197344952957 "" 43421796 "" 16.573727 0.002794 4420 0.005 119.73449222609 0.6684 -28.63112384930 0.6907 -0.0451
"Gaia EDR3 5600791874037686912" -0.039498 0.086022 119.67665028808 -28.48870424981 0.1542 0.0727 -2.498 0.062 2.909 0.069 17.536753 0.002862 1.361456 0.011103431946925238 17.909 0.011 0.987 0.016 0.516 0.02 1.248 0.018 1.0 1 0.0000 0.087562 -0.027682 0.083071 341.6 "Gaia EDR3 5600791874037686912" 119.67665028808 0.0457 -28.48870424981 0.0540 5600791874037686912 1636042515805110273 1674472855 2016.0 0.1542 0.0727 2.1215 3.835 -2.498 0.062 2.909 0.069 0.1587 -0.0536 -0.0262 0.0684 0.0902 0.0813 -0.0556 0.1980 -0.1357 0.1198 519 0 516 3 0.2327 540.65 0.000 0 31 0 1.438 "" "" "" "" "" "" "" 60 27 0.098073 66 25 0 0.0015 1.1e+02 1 0 1.007 0.13 0.22 0.01 0.34 -90.358 -69.333 20.930 19.947 0 524 1821 1.3 1400.481 17.536753 0.002862 57 757.9 6.116 123.917 18.139488 0.009195 57 1542 7.022 219.538 16.778032 0.006224 0 2 0 2 0 1.263 1.361456 0.602735 0.758720 "" "" 0 "" "" "" 245.6484053656 0.5049737257 130.4233955550 -47.8490186955 73811196766663872 "" 44645470 "" 17.536753 0.002862 1821 0.009 119.67666292188 0.9911 -28.48871717885 1.1136 0.1124
